Transformer-Bilstm
0.9936672261316483
0.9475635808624633
0.9085651607546088
0.9024950171986671
0.8829265191946944
0.8369600617722289
0.84473308390134
0.8317007071351352
0.8061519105956979
0.7710095047950745
0.7376846891559966
0.7202283682888502
0.7522683184440822
0.683306193106795
0.6502715116494322
0.6799111766357945
0.6082512871043323
0.6096052947926195
0.5994951314713857
0.5753484688801308
0.5303319212916779
0.5430160483268842
0.5152839389565873
0.5053255574343956
0.48228178244747527
0.4545085311752476
0.4427133369935702
0.4099308923907476
0.40450812365910777
0.36986648362793334
0.36324433584327565
0.35397525305209093
0.36513153126795
0.3346752380467441
0.3539731743401044
0.32143298067050435
0.31063619194781944
0.27727659138506405
0.26885938521933883
0.23916731887075998
0.22021163642814715
0.21351779803429563
0.1970741264011762
0.22399295529682342
0.21308446348938223
0.20256474552905723
0.1773362980313497
0.18628515583807476
0.18966599206810128
0.17864952899821818
0.16044851739520896
0.15664837744138013
0.13994558640334703
0.12456466614791792
0.11813259379912729
0.12231000104587372
0.1264638992613309
0.1142468609630245
0.11665961148906244
0.11703642029060077
0.11068660362738453
0.10452152370181803
0.10873938351869583
0.11082913098882323
0.1136396404304733
0.12181268030241744
0.1101610491128817
0.13959378269437242
0.10580191347901136
0.09908763084509602
0.08921640851113895
0.07631632450916996
0.07465682990134578
0.07157904903519235
0.07796114101393582
0.07113915401166432
0.06481011653293485
0.06451306378545418
0.06300479454332836
0.06537847236207087
0.06096605997379512
0.058617810578378914
0.05251437655254586
0.04739378063544018
0.048013296743778335
0.05016772737343834
0.05295158169959506
0.060576254017140764
0.06628517007888997
0.07802413807135739
0.08744406817506438
0.11927884388459872
0.08630718520446999
0.0637360849507051
0.04862786342121967
0.041846142188735204
0.041028890911846944
0.03872101042062452
0.03899667493692816
0.039078844838762936
0.03855034022604766
0.043456520247336934
0.045391247467431305
0.04730827787457264
0.04713262449184509
0.044437388264357225
0.049979097656395334
0.045160165975151
0.04808874739563628
0.04524013127059969
0.043497157117275344
0.04463315242263552
0.044464120641350746
0.038371759505100446
0.03617594184430495
0.033938110078850836
0.03488691244274378
0.038186098869941
0.039405782719793385
0.043306025000263565
0.03983696001543574
0.039690406661327574
0.041534034433226064
0.04886896341834983
0.044339051852895786
0.04598809663869747
0.038656181285846726
0.03541556338154494
0.03131852614093725
0.03612811670141065
0.032960927024585744
0.04450092237595826
0.036555413182263505
0.03370889109138348
0.03004950765928585
0.0276847204754818
0.026299226238098862
0.02769076146746743
0.02679483019683051
0.026776049235095717
0.02510788896414515
0.028759900493266648
0.028007143221744527
0.031394699282229765
0.03498954805609298
0.03602697891629722
0.03588402748414098
0.04156898235111204
0.04380543425373019
0.043467594910259935
0.03259034462477246
0.02789170472334101
0.02511009927328727
0.022704702527708794
0.022804759047313095
0.02219227073739653
0.02284918081219474
0.02259713683073243
0.022667731528412807
0.022850657009506878
0.023474184687772435
0.021748462589840367
0.02063236189113088
0.024141459674765803
0.024900799834054625
0.027650886100448975
0.03196618057889481
0.04049364499084345
0.0394842739484898
0.048320461906594774
0.03092781529595999
0.030094166669024997
0.021271565903539527
0.020572846002672632
0.017150670570665844
0.015001094900071621
0.015784387974298163
0.01728437543680815
0.017510448505923357
0.017764510465658283
0.017331360903096525
0.017068024520596414
0.017016471905812416
0.0192250381989328
0.017457830030726245
0.01806070859709831
0.018710224595788406
0.019432282572841807
0.021248846774129835
0.025968303444654974
0.028408307799023307
0.03276068913712077
0.036147954988561264
0.03741061027888974
0.03913198110379585
0.033457639831284136
0.030553370548335658
0.02765327416462441
0.02437474650062927
0.023145668081020657
